,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77
TRINITY_DN15797_c0_g1_i1|m.5191,0,0,0,11.5229,22.3121,0,0,0,0,12.2445,15.0078,12.1673,0,0,0
TRINITY_DN15853_c0_g1_i1|m.5271,22.9816,30.0106,9.9317,9.4619,0,9.3379,0,11.4132,0,20.1088,24.6469,9.991,11.839,9.8122,22.0879
TRINITY_DN16044_c0_g1_i1|m.5341,6.5434,11.3929,5.6556,10.776,5.2165,5.3174,12.5209,6.4992,11.2621,0,14.035,5.6893,6.7417,11.175,6.2889
TRINITY_DN16088_c0_g1_i1|m.5375,36.5526,42.4287,10.5311,40.1313,77.7078,0,46.6294,0,20.9708,0,0,0,0,0,0
TRINITY_DN16127_c0_g1_i1|m.5391,10.3924,18.0946,35.9296,17.1148,16.57,25.336,19.8861,20.6444,8.9434,9.0933,0,9.036,10.7073,8.8743,0
TRINITY_DN16228_c0_g1_i1|m.5439,0,21.2144,52.6554,30.0985,48.5673,0,11.6574,12.1019,0,21.3223,13.0671,0,0,10.4044,0
TRINITY_DN16250_c0_g1_i1|m.5445,6.2538,0,0,0,0,0,5.9834,0,0,0,0,0,0,0,0
TRINITY_DN16266_c0_g1_i1|m.5461,0,0,0,0,0,0,0,0,4.5898,0,0,4.6373,0,0,0
TRINITY_DN16287_c0_g4_i1|m.5464,9.5498,0,0,7.8636,15.2265,15.5211,0,18.9706,16.4366,0,0,16.6067,0,16.3095,0
TRINITY_DN16415_c0_g1_i1|m.5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN16499_c0_g1_i1|m.5558,0,16.5159,0,7.8108,15.1243,15.417,0,0,0,0,0,8.2476,9.7731,0,18.2337
TRINITY_DN16509_c0_g1_i1|m.5570,0,0,8.3672,0,15.4351,7.8669,9.262,0,0,0,0,8.4171,0,16.5329,9.3042
TRINITY_DN16527_c1_g1_i1|m.5578,0,0,0,8.254,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN16681_c0_g2_i1|m.5628,67.9503,23.6622,70.4772,11.1905,70.4227,55.2194,71.5134,40.4949,17.5429,23.7825,43.7245,29.5408,49.0067,11.6049,45.7157
TRINITY_DN16856_c0_g1_i1|m.5683,0,0,0,0,0,19.975,0,0,0,0,26.3614,10.6861,0,20.9897,0
TRINITY_DN16890_c0_g1_i1|m.5722,19.9066,0,0,0,23.8048,0,0,9.8861,0,0,0,0,0,0,0
TRINITY_DN17087_c0_g1_i1|m.5814,29.4451,20.5072,30.5401,24.246,14.0845,9.5714,0,11.6985,0,0,0,15.3612,18.2025,15.0863,0
TRINITY_DN17099_c0_g1_i1|m.5781,85.3712,148.6429,147.5765,54.6755,68.0595,100.2103,108.9063,131.9028,97.9576,82.9995,122.0765,82.4763,117.2777,81.0003,100.2852
TRINITY_DN17099_c0_g2_i1|m.5783,18.9714,41.2897,40.9935,31.2432,22.6865,23.1255,27.2266,47.1081,40.8157,16.5999,40.6922,57.7334,39.0926,32.4001,36.4673
TRINITY_DN17148_c0_g1_i1|m.5843,0,0,8.0901,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN17204_c0_g1_i1|m.5874,0,0,23.0492,10.9793,10.6298,0,0,13.2436,11.4746,0,0,0,0,0,0
TRINITY_DN17240_c0_g1_i1|m.5869,10.5475,3.0608,9.1165,5.7901,2.8029,2.8571,3.3638,10.4763,3.0256,12.3054,18.853,9.1709,10.8672,3.0023,6.7583
TRINITY_DN17284_c0_g1_i1|m.5913,0,4.4743,0,0,0,4.1766,0,10.2096,4.4229,4.4971,5.5119,4.4687,0,4.3887,0
TRINITY_DN17509_c0_g1_i1|m.6037,0,0,0,0,0,2.9911,0,3.6558,0,6.4411,0,3.2003,3.7922,0,0
TRINITY_DN17513_c0_g1_i1|m.6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN17633_c0_g1_i1|m.6126,9.4224,0,0,0,0,0,0,0,8.1087,0,0,0,9.708,0,0
